:START_ID,:END_ID,:TYPE,description:string
MLD_003,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLM_004,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLB_005,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLN_006,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLP_007,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLH_008,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLO_009,MLW_010,PREREQUISITE,"This relationship defines the sequential learning path, ensuring foundational concepts are mastered before moving on to more complex topics."
MLF_001,MLN_006,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLN_006,MLF_001,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLC_002,MLN_006,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLN_006,MLC_002,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLO_009,MLB_005,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLB_005,MLO_009,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLM_004,MLP_007,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLP_007,MLM_004,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLH_008,MLM_004,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLM_004,MLH_008,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLH_008,MLP_007,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLP_007,MLH_008,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLH_008,MLB_005,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLB_005,MLH_008,CROSS_REFERENCES,This relationship highlights direct content connections and bridges between different concepts.
MLM_004,MLH_008,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLP_007,MLH_008,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLB_005,MLH_008,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLD_003,MLH_008,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLF_001,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLC_002,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLD_003,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLM_004,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLB_005,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLN_006,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLP_007,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLH_008,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLO_009,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLW_010,MLW_010,APPLIES_TO,This relationship shows where general concepts are applied to specific domains or problems.
MLF_001,MLC_002,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Theory cluster.
MLC_002,MLF_001,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Theory cluster.
MLF_001,MLN_006,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Theory cluster.
MLN_006,MLF_001,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Theory cluster.
MLC_002,MLN_006,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Theory cluster.
MLN_006,MLC_002,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Theory cluster.
MLD_003,MLM_004,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Practice cluster.
MLM_004,MLD_003,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Practice cluster.
MLD_003,MLP_007,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Practice cluster.
MLP_007,MLD_003,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Practice cluster.
MLM_004,MLP_007,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Practice cluster.
MLP_007,MLM_004,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Practice cluster.
MLB_005,MLP_007,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Optimization cluster.
MLP_007,MLB_005,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Optimization cluster.
MLO_009,MLH_008,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Application cluster.
MLH_008,MLO_009,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Application cluster.
MLO_009,MLW_010,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Application cluster.
MLW_010,MLO_009,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Application cluster.
MLH_008,MLW_010,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Application cluster.
MLW_010,MLH_008,CONCEPTUAL_CLUSTER,This relationship groups concepts into thematic clusters based on their role in the learning process. Part of the Application cluster.
MLF_001,MLC_002,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLF_001,MLD_003,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLC_002,MLM_004,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLC_002,MLB_005,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLC_002,MLN_006,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLC_002,MLP_007,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLD_003,MLM_004,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLD_003,MLB_005,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLD_003,MLN_006,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLD_003,MLP_007,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLM_004,MLH_008,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLM_004,MLO_009,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLM_004,MLW_010,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLB_005,MLH_008,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLB_005,MLO_009,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLB_005,MLW_010,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLN_006,MLH_008,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLN_006,MLO_009,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLN_006,MLW_010,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLP_007,MLH_008,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLP_007,MLO_009,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLP_007,MLW_010,DIFFICULTY_PROGRESSION,This relationship structures the curriculum into a sequence of increasing complexity.
MLF_001,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLC_002,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLD_003,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLM_004,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLB_005,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLN_006,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLP_007,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLH_008,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLO_009,MLW_010,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLM_004,MLH_008,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLP_007,MLH_008,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLB_005,MLH_008,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLD_003,MLH_008,SYNTHESIZES,This relationship identifies capstone concepts that integrate and combine multiple other concepts.
MLN_006,MLC_002,SPECIALIZES,This relationship shows how a specific concept is a specialized instance of a more general one.
MLH_008,MLO_009,SPECIALIZES,This relationship shows how a specific concept is a specialized instance of a more general one.
MLH_008,MLW_010,SPECIALIZES,This relationship shows how a specific concept is a specialized instance of a more general one.
